instance_id predicted_score
2475218615076601065 0.003427868890036608
398316874173557226 0.026266270600161803
6586402638209028583 0.026266270600161803
1040996105851528465 0.024744641647569142
6316278569655873454 0.02199654109699583
868158305045921978 0.023323734647578143
5713520501786699854 0.017121535290710962
932945015407923184 0.008744121129740672
1919197847086752313 0.012713408348339863
304887065966615346 0.01018324119097172
3282556850371665 0.008135680775706026
8829646398295427742 0.01245294799612143
3177704368658581090 0.00816336081389685
331811904131229654 0.039338659928824196
1529584165704680903 0.019041363956409256
410957802501821801 0.029562370815956498
7858701120525579871 0.021673517583234204
1007593432911733192 0.03126124810987441
6933421324008829721 0.02475293691402593
949601458836318592 0.01984603750117487
1204371563787795352 0.018707968961318888
6697124581068234934 0.00807323753030494
7458626674337135052 0.006715158212845513
6451011837344535814 0.004511500057894737
4970342844069330588 0.009544653547625468
1311037283502827477 0.004883718349029717
5367830782177104937 0.006800427879174015
130085071580390177 0.006118094783546213
5277248246761080968 0.006118094783546213
8248237544078109435 0.011769033126460458
8160495387552112248 0.0038597782840859604
4990633888389156703 0.008557316938950945
5367915129338412746 0.006715158212845513
7166315717760973347 0.00909179574297459
3922408194130789536 0.003010711473797239
3198031054131887410 0.004046947072530879
8381639851093431264 0.010673485897711747
4196377277000518389 0.026469811797079135
7216665137006358861 0.00604248127017676
7657988882068327631 0.00807323753030494
6580538684502645403 0.012117331514818589
8285962653536984730 0.014558522588351195
667595007626814688 0.005836044645351409
794637447406319981 0.012342197345893903
1667489879796904413 0.003206393465766006
7581478598841084967 0.0049975195212381
272473116112748683 0.003501468191992817
7616847274036607679 0.002559880147252386
3090692985891227788 0.01259397665519429
1497475395995941288 0.011389778938191165
441294948945551728 0.00807323753030494
3856621171799337440 0.004046947072530879
7233013970386906908 0.011144746868865909
7782462939020585759 0.007959036541426538
7819341218876328892 0.017888201918401625
8768374492722589767 0.0035972210697894813
7699672123093034935 0.00725265109782053
3105846136880438244 0.005088952040874357
6362992075498435257 0.0029757084253867402
4633007087835435834 0.008953994150653823
3278116017102114132 0.006347822646999116
5363866899442970684 0.003059442986615398
4763880063818181026 0.012906868785328512
6499417853689436305 0.006977627816284231
8825197220275291270 0.009898493035768915
1702555588196061071 0.008557316938950945
6579068549138521196 0.004549832900261095
6993939747206748437 0.012906868785328512
6426886544329476252 0.00807323753030494
7860426862982048754 0.008769378259502322
2527297114841298382 0.009544653547625468
7933313760459159869 0.005613062844746001
75469955133175158 0.0033873679727798862
7906499375892573021 0.003759589812981942
297206904225842053 0.004883718349029717
1277202590313089835 0.0046717075225619804
1897838256899211077 0.00804882134112342
6554880088483459971 0.00807323753030494
6235346144393008382 0.00725265109782053
4934006048075874133 0.0026715832713190128
3434477093176970312 0.005894658092629585
872629453371620942 0.007662483384097127
6562540679725413333 0.004083303075685167
2549347096994045410 0.004974254579108493
4114531809002228993 0.0189560709745279
6947254775144460887 0.011288807840563549
4193769699798080591 0.011032905378123875
4299012801018800018 0.003140590930271784
4659062641181513784 0.006613967554785704
5574367751937642699 0.01585943863393232
6074037798572199156 0.014919485564932734
8024877078089305183 0.009934396386299163
3576745609723701102 0.01259397665519429
4387536418119078860 0.003933364176862429
59596392243977340 0.0026251112555691746
2091354043474870892 0.006977627816284231
3966382312694618857 0.012906868785328512
7472760435899602494 0.0038597782840859604
3198557291404155567 0.0038597782840859604
1340012448531949213 0.00348197422714757
8830478013318984291 0.004159287275480811
4750788892877807074 0.005120436865532933
4489273316708706518 0.01122919449929279
8244650590101261901 0.01259397665519429
4858740570621533413 0.003140590930271784
6574836078618592522 0.0033764540732456154
8043823938478133928 0.012233600017545549
5560933328574734864 0.008332814398233666
3709060275784363998 0.006347822646999116
6202485565760628927 0.003449371497464508
3941947698604231411 0.007662483384097127
1980180280733366382 0.008903495438373295
7710765171626200752 0.002477329270967103
5824318658173462176 0.003206393465766006
5243054028010204447 0.012117331514818589
1143993040051443911 0.0066222444914710845
2037772651107598845 0.009934396386299163
7470734154246698497 0.002766555901141867
2523181996580848656 0.008175440565782779
8452022941451037435 0.011724971716895382
927504634826570733 0.0015212662083007344
2597805510581801545 0.0022342232789983475
2499080841153987519 0.011389778938191165
163807825264653896 0.0049975195212381
2502678713837987982 0.004777539981146509
1526151713017037622 0.00724786930798055
1768216870621739659 0.010116404877629357
817331509321550604 0.0189560709745279
6686667053967253376 0.011773804933059144
5299583121790369228 0.004320360758094579
5585024284234417351 0.013822404904465641
1604976632639851313 0.008290911074415494
1041212349975192991 0.002469182596306763
802918703517012152 0.01041795918384091
6909182353626620470 0.010673485897711747
1874783208062455148 0.008585624565424258
590370581953806675 0.0029757084253867402
4357489829777680958 0.006977627816284231
252205590979964157 0.006977627816284231
3855377415648680657 0.004883718349029717
9108564362830696742 0.009463474316005246
5559112022764482380 0.008175440565782779
1632910180343132894 0.006586185861857231
6793829579549371789 0.003501468191992817
1118128856472657337 0.0036350460107548257
2892060938155506223 0.0069008289722544795
8614041918260246627 0.0028912916595967395
6465962103228301432 0.002884014391270863
7162492013828731916 0.00807323753030494
3597080532065967562 0.004532732742734854
150665717183815588 0.005767155459157073
978380972294888193 0.006276989032505921
1628582540909746198 0.006820941317102955
4855790075544650290 0.006613967554785704
5824427867272718879 0.0189560709745279
6637749344029336154 0.006347822646999116
5638585955963471374 0.006028479341371761
689702222580461167 0.008745964071640234
3222299540246685987 0.0037685776558252504
497750118749498574 0.012117331514818589
4361351848384171826 0.004104090584335692
7095196713120733301 0.0028424288153225045
9070603282890863831 0.004791489198816976
7570581289817443520 0.009898493035768915
5934094750253721488 0.006028479341371761
4080549666881243161 0.005209934758412895
7937668249803376288 0.0066222444914710845
4637321447308132034 0.004883718349029717
1051706390360657392 0.013954313449078415
4046686032838439408 0.012117331514818589
6426031625233383026 0.00909179574297459
1144757588802408786 0.008942627241344545
752871749676732302 0.003127413251544032
707195829135838640 0.008677284099403524
6638058534747252341 0.0037459598704554092
1591541525439583589 0.010478700209815043
1660171724814619586 0.005338014543357154
7380895196770915260 0.003998207122924756
5765180010537240279 0.005877271997670611
7068436688681612577 0.004883718349029717
554640564336554951 0.00807323753030494
5210865229093277784 0.010721670440556885
4785810926315849846 0.004386418051755506
5820784656553166993 0.010116404877629357
3159394666949013441 0.009639172487835029
7322218457361281297 0.004851798997688847
1408926125990985945 0.006977627816284231
3757297540218526951 0.0029819118007430047
7520090641248405891 0.003501468191992817
5681246312039595291 0.00373465999935132
1770051250325451069 0.001820385093859038
8997413063773025769 0.007997899816475132
330438176527452904 0.016787181101723548
952160001342209502 0.008745964071640234
6001454270979878025 0.00789214403887641
40630695208299305 0.013329240585384912
3588408398527521348 0.0027910037907715067
2685807743120227644 0.00994202735823125
1085236130082664956 0.008385553345468904
5405622459570337603 0.00807323753030494
6315966158230216191 0.006977627816284231
7140978143590643250 0.009463474316005246
1055093903216443270 0.006613967554785704
3266085900189404148 0.0076529163016522146
8590522348731767810 0.005320140011594251
6908604673435750169 0.013240962229559202
1319661609265787621 0.003140590930271784
8894869536371650579 0.010478700209815043
9073816585664844523 0.006076931076714654
7410485215645386702 0.011571580895820138
5367412486641623667 0.01259397665519429
3198240276389281973 0.0076752039963722905
450375172429917857 0.005836044645351409
7409810392326809188 0.0032378457296041623
708987489210376944 0.006586185861857231
7437592852539672905 0.00807323753030494
6129927788749372680 0.005296025848348124
8293363802098634897 0.00453547774100674
7782235126197081362 0.005149856373369096
4102843575945602576 0.003127413251544032
4864209340680989811 0.0024846862381707416
6860608093428429497 0.005497248392934342
236813337416423845 0.00815568976733855
6145643282019700496 0.009544653547625468
1089590273502369586 0.008228355335132713
6329388802475021597 0.006028479341371761
4646108470826445676 0.006933489803419991
2319205452133766749 0.006977627816284231
46689156449966150 0.006765955067742426
9058411325778274360 0.005836044645351409
8351547290757816383 0.00938855561092929
3195686240835722971 0.005122676881148842
7795446648418432588 0.00724786930798055
6361870417784079013 0.004688633857747958
5620326590932616712 0.003449371497464508
271464928774061634 0.005067768218005018
6096750866784773522 0.0019814154409330633
7464853711228953241 0.0009881464219587102
4592215779835695265 0.003206393465766006
3058678764953619348 0.002157009119608082
7094087069206466771 0.00807323753030494
8166579658848895366 0.015636532659336178
3173997295549135854 0.005549289289122246
5032628272141697498 0.004777539981146509
7033088282123380536 0.010721670440556885
1210370892230527014 0.006977627816284231
1770770948056631960 0.013286369201641224
3365526239618415355 0.004693675731067288
1801200120827351051 0.007957826818912958
7107414466396627330 0.00473798344530931
2213616918207539241 0.006276989032505921
1107376435582030427 0.0038071925172585455
6089284985129596482 0.008149015109483107
6946445349007381961 0.004594103144030721
379652831290144002 0.012906868785328512
5336074499530127400 0.008769378259502322
3091859244727421555 0.005836044645351409
3247239833419978838 0.006977627816284231
5939806055887981901 0.004897621140220824
7508523641023606333 0.003648134573385582
8614074607955180837 0.005580468854106671
545383426866849302 0.008535713443459636
7901397012842035844 0.003140590930271784
7433161595507622639 0.004360921913756888
7382526332994710926 0.005549289289122246
5760909670575165001 0.009832857357638579
2590613204124104202 0.001820385093859038
7221912933562867104 0.0067908272250953305
4928014590520987706 0.009095734738050988
2475028250147731496 0.004643383720397996
8852357679545738448 0.02189104341535248
965455596223993328 0.0036817590779224746
7058337781116138242 0.001876834000701366
5965339779914200353 0.0076529163016522146
4221172526564239999 0.006801289936595351
8743438152416145478 0.020320595249867058
5554908991155060284 0.006347822646999116
4740551411681546010 0.013770912074305147
7432933446578064762 0.008332814398233666
694339591967582805 0.011459528444094319
8067944371809270495 0.003140590930271784
1718106026657213833 0.008332814398233666
2510874517996413745 0.00604248127017676
5454468334913173043 0.0028912916595967395
8907543397538166800 0.008745964071640234
4431440529428665419 0.007914614369968988
8154296304592589655 0.004160075149437382
733927648594546290 0.009417819283146223
6474036985553896965 0.00909179574297459
8778224102888131351 0.003428851839127038
7334527584561627850 0.004726961276361808
8853741488101513116 0.00909179574297459
227619089745165947 0.00807323753030494
2974779339415373342 0.010478700209815043
6413562105117182334 0.004594103144030721
1589820092160651528 0.003206393465766006
261777973128659612 0.010798666653815955
1442808840751611751 0.004679914909273916
6313494894473831740 0.005398505384157791
4895854386310452959 0.004155037552294046
1143848776206535486 0.00807323753030494
7821890757367244411 0.008745964071640234
7476651852897284341 0.012868258788769057
2096863617468989518 0.005613062844746001
4251279111434655682 0.004228343349454109
8723798675920910871 0.005262462605691354
6313127633792886375 0.006586185861857231
999659482163793223 0.001820385093859038
4842673476390331452 0.007800021631811765
8748602439653104391 0.011459528444094319
3232442887525643880 0.0028703786571790952
1477974245810571001 0.0030533665339570904
3825350185835765418 0.003449371497464508
3574849079888224142 0.005549289289122246
3641712006607946493 0.006977627816284231
2319148235210584542 0.0076529163016522146
7176611861264730896 0.005551520122821174
7273672031287799948 0.006977627816284231
1359940797580124787 0.00492523579029603
8536630793936805679 0.012906868785328512
1880352118384086075 0.004382822434983731
8536609747271829418 0.0026035501333183356
963089286974699980 0.008557316938950945
1454424040570396556 0.0060671080307856135
744013461545940465 0.005549289289122246
8519649213962590069 0.012117331514818589
6723735878412815978 0.003140590930271784
4577614494635992868 0.00908406619776394
4571012134059071049 0.008557316938950945
3791842164776249403 0.003140590930271784
2045998204880640324 0.004752704386043488
5052495988752388400 0.004386368604063173
4405636244411148307 0.01955607444138067
4776742343230357207 0.00807323753030494
1210139528085356394 0.006295344285981583
3050701187325999691 0.014558522588351195
4349409028756643101 0.00602506603822084
8907855592996359065 0.003569231941611725
7343885221603634858 0.004190727285225385
9060153040272906655 0.010116404877629357
8367319851187797618 0.007057475787447911
1740681295988045647 0.004046947072530879
4992740150155719384 0.00424991821303882
8446424618300021064 0.003127413251544032
2986036704257120259 0.011459528444094319
1607102758301709276 0.02019642075445865
8851925859311716946 0.003973804490825538
6260636469632605344 0.006613967554785704
8269745254365565671 0.009535920608660526
4999111545309331134 0.00655685976817012
3307038590835580737 0.004360921913756888
6406341608194937923 0.0014603763976980583
293780353467622584 0.00622747355561539
7442831487313185600 0.003421086422611504
4655727046211932397 0.00927759654220216
5763479506686262916 0.00807323753030494
